Sensor,Time,Mean,Std
SensorMeasure19,5,100.0,0.0
SensorMeasure20,5,38.9274,0.131253629098
SensorMeasure21,5,23.362007,0.0771715958305
OpSet1,6,0.000391,0.00217232803483
OpSet2,6,-1.9e-05,0.000305734750026
OpSet3,6,100.0,0.0
SensorMeasure1,6,518.67,0.0
SensorMeasure2,6,642.3477,0.368282541404
SensorMeasure3,6,1587.3924,4.76699132609
SensorMeasure4,6,1403.4184,5.89169295695
SensorMeasure5,6,14.62,0.0
SensorMeasure6,6,21.6098,0.00140705294136
SensorMeasure7,6,553.9552,0.582680119115
SensorMeasure8,6,2388.0502,0.0563355746372
SensorMeasure9,6,9055.2025,8.11585707804
SensorMeasure10,6,1.3,0.0
SensorMeasure11,6,47.3483,0.169461744439
SensorMeasure12,6,521.9277,0.508067948609
SensorMeasure13,6,2388.0512,0.0567518076961
SensorMeasure14,6,8137.7081,7.92508722126
SensorMeasure15,6,8.420547,0.0290358310688
SensorMeasure16,6,0.03,0.0
SensorMeasure17,6,392.25,1.20918204259
SensorMeasure18,6,2388,0.0
SensorMeasure19,6,100.0,0.0
SensorMeasure20,6,38.9346,0.115596127299
SensorMeasure21,6,23.369483,0.0813810193727
OpSet1,7,-0.000153,0.00208309477422
OpSet2,7,2.6e-05,0.000319285819202
OpSet3,7,100.0,0.0
SensorMeasure1,7,518.67,0.0
SensorMeasure2,7,642.375,0.364773348752
SensorMeasure3,7,1587.1802,4.59906973026
SensorMeasure4,7,1402.7385,5.22780259282
SensorMeasure5,7,14.62,0.0
SensorMeasure6,7,21.6096,0.00196946385567
SensorMeasure7,7,553.9601,0.603206072297
SensorMeasure8,7,2388.0579,0.0543705022521
SensorMeasure9,7,9055.8581,8.2711845786
SensorMeasure10,7,1.3,0.0
SensorMeasure11,7,47.3496,0.179769324694
SensorMeasure12,7,521.901,0.528855253153
SensorMeasure13,7,2388.0583,0.0510308878538
SensorMeasure14,7,8137.6795,8.1271816496
SensorMeasure15,7,8.418994,0.0271032996612
SensorMeasure16,7,0.03,0.0
SensorMeasure17,7,392.27,0.962477862791
SensorMeasure18,7,2388,0.0
SensorMeasure19,7,100.0,0.0
SensorMeasure20,7,38.9288,0.136361670019
SensorMeasure21,7,23.368833,0.0819587406115
OpSet1,8,4.5e-05,0.00207190806512
OpSet2,8,-2.4e-05,0.000300880861687
OpSet3,8,100.0,0.0
SensorMeasure1,8,518.67,0.0
SensorMeasure2,8,642.3771,0.369264338266
SensorMeasure3,8,1586.2267,4.25554351595
SensorMeasure4,8,1402.711,6.29471551655
SensorMeasure5,8,14.62,0.0
SensorMeasure6,8,21.6095,0.00219042913558
SensorMeasure7,8,553.961,0.642376427609
SensorMeasure8,8,2388.061,0.0562731433871
SensorMeasure9,8,9056.0362,8.31416192075
SensorMeasure10,8,1.3,0.0
SensorMeasure11,8,47.3505,0.182404672765
SensorMeasure12,8,521.9325,0.518419071151
SensorMeasure13,8,2388.0529,0.0589691753068
SensorMeasure14,8,8137.1543,7.44423134468
SensorMeasure15,8,8.417866,0.0251045620225
SensorMeasure16,8,0.03,0.0
SensorMeasure17,8,392.2,1.28707639888
SensorMeasure18,8,2388,0.0
SensorMeasure19,8,100.0,0.0
SensorMeasure20,8,38.9398,0.128628978622
SensorMeasure21,8,23.354557,0.087798266538
OpSet1,9,0.000184,0.00224246076956
OpSet2,9,1.3e-05,0.000289078997277
OpSet3,9,100.0,0.0
SensorMeasure1,9,518.67,0.0
SensorMeasure2,9,642.3758,0.384534823264
SensorMeasure3,9,1586.0443,4.94470806913
SensorMeasure4,9,1402.2062,5.7969207744
SensorMeasure5,9,14.62,0.0
SensorMeasure6,9,21.6093,0.00256432399976
SensorMeasure7,9,553.949,0.626035304132
SensorMeasure8,9,2388.0589,0.0539340225449
SensorMeasure9,9,9055.8839,9.09260493117
SensorMeasure10,9,1.3,0.0
SensorMeasure11,9,47.3677,0.175826217004
SensorMeasure12,9,521.9529,0.514713404614
SensorMeasure13,9,2388.0529,0.056394981509
SensorMeasure14,9,8136.7711,8.1125753356
SensorMeasure15,9,8.416542,0.0287265765099
SensorMeasure16,9,0.03,0.0
SensorMeasure17,9,392.37,1.08855385487
SensorMeasure18,9,2388,0.0
SensorMeasure19,9,100.0,0.0
SensorMeasure20,9,38.9409,0.128142084966
SensorMeasure21,9,23.360617,0.0806869171364
OpSet1,10,0.000106,0.00215967730474
OpSet2,10,-5.6e-05,0.00028259976338
OpSet3,10,100.0,0.0
SensorMeasure1,10,518.67,0.0
SensorMeasure2,10,642.3528,0.376695037816
SensorMeasure3,10,1586.7428,4.01887694248
SensorMeasure4,10,1402.6098,6.38865408124
SensorMeasure5,10,14.62,0.0
SensorMeasure6,10,21.6094,0.00238683256576
SensorMeasure7,10,553.9102,0.625986058515
SensorMeasure8,10,2388.0543,0.0541463598299
SensorMeasure9,10,9056.1133,8.76121907654
SensorMeasure10,10,1.3,0.0
SensorMeasure11,10,47.3522,0.184722450824
SensorMeasure12,10,521.8478,0.540012308128
SensorMeasure13,10,2388.0562,0.0557008604833
SensorMeasure14,10,8137.4518,7.90390101613
SensorMeasure15,10,8.415971,0.0261991413808
SensorMeasure16,10,0.03,0.0
SensorMeasure17,10,392.23,1.23791124174
SensorMeasure18,10,2388,0.0
SensorMeasure19,10,100.0,0.0
SensorMeasure20,10,38.9287,0.117745273769
SensorMeasure21,10,23.367439,0.0820337204564
OpSet1,11,0.000198,0.00222174651474
OpSet2,11,-2.5e-05,0.000317940023567
OpSet3,11,100.0,0.0
SensorMeasure1,11,518.67,0.0
SensorMeasure2,11,642.4152,0.342815084
SensorMeasure3,11,1586.0774,4.76212362865
SensorMeasure4,11,1402.7578,6.3486601752
SensorMeasure5,11,14.62,0.0
SensorMeasure6,11,21.6095,0.00219042913558
SensorMeasure7,11,553.9146,0.553525742378
SensorMeasure8,11,2388.061,0.0550940426485
SensorMeasure9,11,9055.9539,7.78801564371
SensorMeasure10,11,1.3,0.0
SensorMeasure11,11,47.3637,0.178838310812
SensorMeasure12,11,521.9108,0.535327106647
SensorMeasure13,11,2388.0555,0.0557660155009
SensorMeasure14,11,8137.4279,7.91737691168
SensorMeasure15,11,8.419415,0.0244599709069
SensorMeasure16,11,0.03,0.0
SensorMeasure17,11,392.36,1.16792140319
SensorMeasure18,11,2388,0.0
SensorMeasure19,11,100.0,0.0
SensorMeasure20,11,38.9283,0.13230707319
SensorMeasure21,11,23.362288,0.0660062489849
OpSet1,12,-0.000317,0.00221952106036
OpSet2,12,1e-05,0.00030633051405
OpSet3,12,100.0,0.0
SensorMeasure1,12,518.67,0.0
SensorMeasure2,12,642.4175,0.41661302685
SensorMeasure3,12,1587.1394,4.72851821238
SensorMeasure4,12,1403.059,5.90889476753
SensorMeasure5,12,14.62,0.0
SensorMeasure6,12,21.6094,0.00238683256576
SensorMeasure7,12,553.9312,0.645527393812
SensorMeasure8,12,2388.0585,0.0569489404484
SensorMeasure9,12,9056.1644,8.52225622424
SensorMeasure10,12,1.3,0.0
SensorMeasure11,12,47.3547,0.178447032574
SensorMeasure12,12,521.8613,0.487213588489
SensorMeasure13,12,2388.0572,0.0590852833374
SensorMeasure14,12,8137.5308,7.29265711784
SensorMeasure15,12,8.416954,0.0283016522343
SensorMeasure16,12,0.03,0.0
SensorMeasure17,12,392.44,1.15749642755
SensorMeasure18,12,2388,0.0
SensorMeasure19,12,100.0,0.0
SensorMeasure20,12,38.9258,0.129803114311
SensorMeasure21,12,23.350625,0.0880612841874
OpSet1,13,-0.000411,0.00213545798556
OpSet2,13,3.5e-05,0.00029793057289
OpSet3,13,100.0,0.0
SensorMeasure1,13,518.67,0.0
SensorMeasure2,13,642.4092,0.414513661726
SensorMeasure3,13,1586.6764,4.56414429786
SensorMeasure4,13,1402.9001,5.50581391427
SensorMeasure5,13,14.62,0.0
SensorMeasure6,13,21.6096,0.00196946385567
SensorMeasure7,13,553.9607,0.650179858566
SensorMeasure8,13,2388.0597,0.0574799921274
SensorMeasure9,13,9056.197,7.92740528455
SensorMeasure10,13,1.3,0.0
SensorMeasure11,13,47.3648,0.174665510059
SensorMeasure12,13,521.8988,0.462394470625
SensorMeasure13,13,2388.0555,0.0515296325458
SensorMeasure14,13,8137.6481,8.39954324095
SensorMeasure15,13,8.417672,0.0271639098062
SensorMeasure16,13,0.03,0.0
SensorMeasure17,13,392.42,1.1562740579
SensorMeasure18,13,2388,0.0
SensorMeasure19,13,100.0,0.0
SensorMeasure20,13,38.9276,0.120731106182
SensorMeasure21,13,23.357522,0.0867115706282
OpSet1,14,0.000103,0.00216885460625
OpSet2,14,3e-05,0.000314466037735
OpSet3,14,100.0,0.0
SensorMeasure1,14,518.67,0.0
SensorMeasure2,14,642.3508,0.421166441822
SensorMeasure3,14,1586.6789,4.52366658628
SensorMeasure4,14,1403.1664,6.23061640999
SensorMeasure5,14,14.62,0.0
SensorMeasure6,14,21.6096,0.00196946385567
SensorMeasure7,14,553.9152,0.583843897776
SensorMeasure8,14,2388.0572,0.0544964089263
SensorMeasure9,14,9056.2978,8.62241717498
SensorMeasure10,14,1.3,0.0
SensorMeasure11,14,47.3632,0.171881330921
SensorMeasure12,14,521.9285,0.497107542782
SensorMeasure13,14,2388.059,0.055386611809
SensorMeasure14,14,8137.7136,7.91310299632
SensorMeasure15,14,8.418624,0.0285376169257
SensorMeasure16,14,0.03,0.0
SensorMeasure17,14,392.14,1.18934665029
SensorMeasure18,14,2388,0.0
SensorMeasure19,14,100.0,0.0
SensorMeasure20,14,38.9338,0.144793688126
SensorMeasure21,14,23.366318,0.0752368400251
OpSet1,15,-0.000347,0.00231509997166
OpSet2,15,2.1e-05,0.000276447521825
OpSet3,15,100.0,0.0
SensorMeasure1,15,518.67,0.0
SensorMeasure2,15,642.368,0.377781936994
SensorMeasure3,15,1587.5924,4.68271571901
SensorMeasure4,15,1402.7248,5.57324968764
SensorMeasure5,15,14.62,0.0
SensorMeasure6,15,21.6095,0.00219042913558
SensorMeasure7,15,553.9876,0.62556014495
SensorMeasure8,15,2388.0643,0.0591395371006
SensorMeasure9,15,9056.0681,8.102880607
SensorMeasure10,15,1.3,0.0
SensorMeasure11,15,47.3747,0.183129114909
SensorMeasure12,15,521.8891,0.459468500586
SensorMeasure13,15,2388.0537,0.0526020892929
SensorMeasure14,15,8136.9482,7.75867170502
SensorMeasure15,15,8.417911,0.0282423204722
SensorMeasure16,15,0.03,0.0
SensorMeasure17,15,392.27,1.07172097982
SensorMeasure18,15,2388,0.0
SensorMeasure19,15,100.0,0.0
SensorMeasure20,15,38.9236,0.13684408292
SensorMeasure21,15,23.370023,0.0779179908881
OpSet1,16,0.000381,0.00216676899525
OpSet2,16,2.8e-05,0.000285713708513
OpSet3,16,100.0,0.0
SensorMeasure1,16,518.67,0.0
SensorMeasure2,16,642.3548,0.404878033761
SensorMeasure3,16,1587.1907,4.70953540675
SensorMeasure4,16,1403.0643,5.9272110489
SensorMeasure5,16,14.62,0.0
SensorMeasure6,16,21.6094,0.00238683256576
SensorMeasure7,16,553.9567,0.647437926513
SensorMeasure8,16,2388.0604,0.0540841095803
SensorMeasure9,16,9055.7883,8.03148954762
SensorMeasure10,16,1.3,0.0
SensorMeasure11,16,47.3464,0.188976616586
SensorMeasure12,16,521.9057,0.442660129105
SensorMeasure13,16,2388.0561,0.055702945899
SensorMeasure14,16,8137.5562,7.02996541222
SensorMeasure15,16,8.416117,0.0265846733965
SensorMeasure16,16,0.03,0.0
SensorMeasure17,16,392.37,1.16041615663
SensorMeasure18,16,2388,0.0
SensorMeasure19,16,100.0,0.0
SensorMeasure20,16,38.9453,0.127084279679
SensorMeasure21,16,23.361188,0.0751529944967
OpSet1,17,-2.7e-05,0.00219829387471
OpSet2,17,-4.3e-05,0.000311482282195
OpSet3,17,100.0,0.0
SensorMeasure1,17,518.67,0.0
SensorMeasure2,17,642.3449,0.377368600451
SensorMeasure3,17,1586.5673,4.05936598896
SensorMeasure4,17,1402.7394,6.17480590134
SensorMeasure5,17,14.62,0.0
SensorMeasure6,17,21.6098,0.00140705294136
SensorMeasure7,17,553.9384,0.617495299127
SensorMeasure8,17,2388.0555,0.056485897051
SensorMeasure9,17,9056.6883,8.54193884917
SensorMeasure10,17,1.3,0.0
SensorMeasure11,17,47.3379,0.188402615307
SensorMeasure12,17,521.9434,0.506206369862
SensorMeasure13,17,2388.0604,0.0483238235159
SensorMeasure14,17,8138.1638,8.16299036363
SensorMeasure15,17,8.420287,0.0283471789878
SensorMeasure16,17,0.03,0.0
SensorMeasure17,17,392.08,1.15189786304
SensorMeasure18,17,2388,0.0
SensorMeasure19,17,100.0,0.0
SensorMeasure20,17,38.9279,0.128332703658
SensorMeasure21,17,23.34575,0.078488226615
OpSet1,18,-4.8e-05,0.00224114328688
OpSet2,18,2.2e-05,0.000308983344326
OpSet3,18,100.0,0.0
SensorMeasure1,18,518.67,0.0
SensorMeasure2,18,642.4387,0.378600973281
SensorMeasure3,18,1587.0628,4.87914694481
SensorMeasure4,18,1402.2631,6.0467037009
SensorMeasure5,18,14.62,0.0
SensorMeasure6,18,21.6097,0.00171446607998
SensorMeasure7,18,553.9645,0.63049663766
SensorMeasure8,18,2388.0546,0.054650773743
SensorMeasure9,18,9055.7545,8.58228553475
SensorMeasure10,18,1.3,0.0
SensorMeasure11,18,47.341,0.191150160446
SensorMeasure12,18,521.8875,0.561026071164
SensorMeasure13,18,2388.0545,0.0577590781706
SensorMeasure14,18,8136.8747,8.48858073764
SensorMeasure15,18,8.419441,0.0229893435787
SensorMeasure16,18,0.03,0.0
SensorMeasure17,18,392.24,1.10206417896
SensorMeasure18,18,2388,0.0
SensorMeasure19,18,100.0,0.0
SensorMeasure20,18,38.9144,0.129687425307
SensorMeasure21,18,23.359597,0.0814533533919
OpSet1,19,0.000337,0.00211209384357
OpSet2,19,-3.1e-05,0.000283447392372
OpSet3,19,100.0,0.0
SensorMeasure1,19,518.67,0.0
SensorMeasure2,19,642.344,0.392572453584
SensorMeasure3,19,1586.9355,4.35564521076
SensorMeasure4,19,1402.6699,5.71210366439
SensorMeasure5,19,14.62,0.0
SensorMeasure6,19,21.6094,0.00238683256576
SensorMeasure7,19,553.9276,0.614363627396
SensorMeasure8,19,2388.0596,0.0608345994057
SensorMeasure9,19,9056.2849,7.93073225694
SensorMeasure10,19,1.3,0.0
SensorMeasure11,19,47.3696,0.180279917031
SensorMeasure12,19,521.8872,0.521307757258
SensorMeasure13,19,2388.0477,0.052220492127
SensorMeasure14,19,8136.8595,7.50739330879
SensorMeasure15,19,8.419221,0.0252202872283
SensorMeasure16,19,0.03,0.0
SensorMeasure17,19,392.06,1.10846148724
SensorMeasure18,19,2388,0.0
SensorMeasure19,19,100.0,0.0
SensorMeasure20,19,38.939,0.124871651278
SensorMeasure21,19,23.354769,0.0810229792757
OpSet1,20,5e-05,0.00197302516021
OpSet2,20,-8e-06,0.00031226769143
OpSet3,20,100.0,0.0
SensorMeasure1,20,518.67,0.0
SensorMeasure2,20,642.4361,0.378238594466
SensorMeasure3,20,1586.8671,4.71257147308
SensorMeasure4,20,1403.3681,6.10085797824
SensorMeasure5,20,14.62,0.0
SensorMeasure6,20,21.6095,0.00219042913558
SensorMeasure7,20,553.9371,0.595883682975
SensorMeasure8,20,2388.0602,0.051088752246
SensorMeasure9,20,9055.0902,8.55228706844
SensorMeasure10,20,1.3,0.0
SensorMeasure11,20,47.3338,0.170949694296
SensorMeasure12,20,521.8777,0.493944860539
SensorMeasure13,20,2388.0584,0.0552993689116
SensorMeasure14,20,8137.4819,7.54515841752
SensorMeasure15,20,8.419751,0.0262977799693
SensorMeasure16,20,0.03,0.0
SensorMeasure17,20,392.3,1.0396191999
SensorMeasure18,20,2388,0.0
SensorMeasure19,20,100.0,0.0
SensorMeasure20,20,38.936,0.127683320379
SensorMeasure21,20,23.352886,0.078320645033
OpSet1,21,-8.9e-05,0.00202059572174
OpSet2,21,-2.8e-05,0.000290968428292
OpSet3,21,100.0,0.0
SensorMeasure1,21,518.67,0.0
SensorMeasure2,21,642.4073,0.347332853487
SensorMeasure3,21,1587.397,5.1043418832
SensorMeasure4,21,1403.0523,6.42604247802
SensorMeasure5,21,14.62,0.0
SensorMeasure6,21,21.6094,0.00238683256576
SensorMeasure7,21,553.9973,0.555415678351
SensorMeasure8,21,2388.0622,0.0520213631331
SensorMeasure9,21,9055.8325,8.73458854905
SensorMeasure10,21,1.3,0.0
SensorMeasure11,21,47.3532,0.174789223716
SensorMeasure12,21,521.8637,0.519960478296
SensorMeasure13,21,2388.0549,0.0522328701803
SensorMeasure14,21,8137.2569,7.93648558395
SensorMeasure15,21,8.418332,0.0228527649234
SensorMeasure16,21,0.03,0.0
SensorMeasure17,21,392.37,0.991427906067
SensorMeasure18,21,2388,0.0
SensorMeasure19,21,100.0,0.0
SensorMeasure20,21,38.9478,0.135606233282
SensorMeasure21,21,23.365646,0.0695240622832
OpSet1,22,-0.000114,0.00224629976322
OpSet2,22,-8e-06,0.000292906024851
OpSet3,22,100.0,0.0
SensorMeasure1,22,518.67,0.0
SensorMeasure2,22,642.3588,0.357274418481
SensorMeasure3,22,1586.7609,4.70156520144
SensorMeasure4,22,1403.3366,5.65742530225
SensorMeasure5,22,14.62,0.0
SensorMeasure6,22,21.6097,0.00171446607998
SensorMeasure7,22,553.9158,0.635201677987
SensorMeasure8,22,2388.0575,0.0587990070692
SensorMeasure9,22,9056.7633,8.40408511236
SensorMeasure10,22,1.3,0.0
SensorMeasure11,22,47.3719,0.174741916476
SensorMeasure12,22,521.8779,0.515062602844
SensorMeasure13,22,2388.0633,0.0503935020663
SensorMeasure14,22,8137.3026,8.02794244115
SensorMeasure15,22,8.418204,0.0278747085685
SensorMeasure16,22,0.03,0.0
SensorMeasure17,22,392.2,1.09175051725
SensorMeasure18,22,2388,0.0
SensorMeasure19,22,100.0,0.0
SensorMeasure20,22,38.931,0.124263486759
SensorMeasure21,22,23.350893,0.0810076255982
OpSet1,23,0.000193,0.00203783679128
OpSet2,23,9e-06,0.000285719011505
OpSet3,23,100.0,0.0
SensorMeasure1,23,518.67,0.0
SensorMeasure2,23,642.4197,0.397134826862
SensorMeasure3,23,1587.0243,5.58321261832
SensorMeasure4,23,1402.7863,6.04456390804
SensorMeasure5,23,14.62,0.0
SensorMeasure6,23,21.6095,0.00219042913558
SensorMeasure7,23,553.9068,0.624253703929
SensorMeasure8,23,2388.0629,0.05532813046
SensorMeasure9,23,9055.5778,8.97015248004
SensorMeasure10,23,1.3,0.0
SensorMeasure11,23,47.3612,0.170627362899
SensorMeasure12,23,521.8878,0.528708317363
SensorMeasure13,23,2388.0637,0.0569184247032
SensorMeasure14,23,8136.9135,8.68928660867
SensorMeasure15,23,8.421273,0.0256967272019
SensorMeasure16,23,0.03,0.0
SensorMeasure17,23,392.4,1.12815214964
SensorMeasure18,23,2388,0.0
SensorMeasure19,23,100.0,0.0
SensorMeasure20,23,38.9199,0.127576437773
SensorMeasure21,23,23.365263,0.0695687649856
OpSet1,24,-6.7e-05,0.00209057794918
OpSet2,24,-1.9e-05,0.000306064956465
OpSet3,24,100.0,0.0
SensorMeasure1,24,518.67,0.0
SensorMeasure2,24,642.4172,0.381462046512
SensorMeasure3,24,1587.0027,4.4627531148
SensorMeasure4,24,1402.499,5.34038047674
SensorMeasure5,24,14.62,0.0
SensorMeasure6,24,21.6098,0.00140705294136
SensorMeasure7,24,553.8939,0.654826517237
SensorMeasure8,24,2388.0644,0.0574951908398
SensorMeasure9,24,9055.5008,8.84574378964
SensorMeasure10,24,1.3,0.0
SensorMeasure11,24,47.3735,0.157334970459
SensorMeasure12,24,521.924,0.505541014332
SensorMeasure13,24,2388.0592,0.0524294619927
SensorMeasure14,24,8137.7591,8.73841202029
SensorMeasure15,24,8.417461,0.0270717225275
SensorMeasure16,24,0.03,0.0
SensorMeasure17,24,392.13,1.30774692514
SensorMeasure18,24,2388,0.0
SensorMeasure19,24,100.0,0.0
SensorMeasure20,24,38.9377,0.12063682035
SensorMeasure21,24,23.361312,0.0724490810811
OpSet1,25,0.000192,0.00198746983968
OpSet2,25,-1.2e-05,0.000298913858744
OpSet3,25,100.0,0.0
SensorMeasure1,25,518.67,0.0
SensorMeasure2,25,642.3764,0.379432111547
SensorMeasure3,25,1586.6921,4.77458111654
SensorMeasure4,25,1403.0906,5.77581334864
SensorMeasure5,25,14.62,0.0
SensorMeasure6,25,21.6098,0.00140705294136
SensorMeasure7,25,553.9709,0.620101156622
SensorMeasure8,25,2388.0642,0.0512111888027
SensorMeasure9,25,9056.3459,8.19522145749
SensorMeasure10,25,1.3,0.0
SensorMeasure11,25,47.361,0.167877420408
SensorMeasure12,25,521.8932,0.526090747635
SensorMeasure13,25,2388.0554,0.0585587851064
SensorMeasure14,25,8137.3482,7.87813934604
SensorMeasure15,25,8.416643,0.0257408422668
SensorMeasure16,25,0.03,0.0
SensorMeasure17,25,392.37,1.07923467084
SensorMeasure18,25,2388,0.0
SensorMeasure19,25,100.0,0.0
SensorMeasure20,25,38.9297,0.126446818781
SensorMeasure21,25,23.353234,0.0795762593651
OpSet1,26,-0.000217,0.00234744886241
OpSet2,26,3.4e-05,0.000292056449504
OpSet3,26,100.0,0.0
SensorMeasure1,26,518.67,0.0
SensorMeasure2,26,642.3874,0.36948126345
SensorMeasure3,26,1587.6465,4.69240701409
SensorMeasure4,26,1402.8058,5.74614568756
SensorMeasure5,26,14.62,0.0
SensorMeasure6,26,21.609,0.00301511344578
SensorMeasure7,26,553.9518,0.628799369008
SensorMeasure8,26,2388.0613,0.0505256210634
SensorMeasure9,26,9056.2766,8.48149360536
SensorMeasure10,26,1.3,0.0
SensorMeasure11,26,47.357,0.176980852699
SensorMeasure12,26,521.9237,0.472715463139
SensorMeasure13,26,2388.064,0.0546614927337
SensorMeasure14,26,8136.8718,7.71616751838
SensorMeasure15,26,8.419046,0.0307579715216
SensorMeasure16,26,0.03,0.0
SensorMeasure17,26,392.38,1.0423361485
SensorMeasure18,26,2388,0.0
SensorMeasure19,26,100.0,0.0
SensorMeasure20,26,38.9193,0.131396961975
SensorMeasure21,26,23.351216,0.0795338829009
OpSet1,27,-2.9e-05,0.00217726058072
OpSet2,27,-1e-06,0.000268740045623
OpSet3,27,100.0,0.0
SensorMeasure1,27,518.67,0.0
SensorMeasure2,27,642.4198,0.386240569824
SensorMeasure3,27,1586.8121,4.32762428003
SensorMeasure4,27,1402.914,6.06142164209
SensorMeasure5,27,14.62,0.0
SensorMeasure6,27,21.6097,0.00171446607998
SensorMeasure7,27,553.9405,0.571959903589
SensorMeasure8,27,2388.0625,0.0522692137598
